word,level,difficulty,meaning_zh,pos,topic,example,example_zh,parts_json,note,is_basic,accepted,source,phonetic,definition_source,content_status,display_word,example_kind,story_title,story_zh,teacher_prompt,cloze,cloze_answer,cloze_zh,cloze_type,materials_version,example_source,examples_json,student_prompt
crime,PET,1,犯罪；罪行；罪恶,n.,日常沟通,We talked about the crime today.,我们今天谈到了犯罪。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,kraim,https://github.com/skywind3000/ECDICT,offline-materials,crime,discussion,crime · 单词里的小故事,小乐和朋友聊起今天的一件事。我们今天谈到了犯罪。小乐说：“We talked about the crime today.”朋友听懂了，也想起自己遇到过的事。,,We talked about the __________ today.,crime,我们今天谈到了犯罪。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 crime 说一句自己的话。
criminal,PET,2,罪犯；犯人；刑事,n.,日常沟通,This story is about a criminal.,这个故事讲的是一位罪犯。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,'kriminәl,https://github.com/skywind3000/ECDICT,offline-materials,criminal,person,criminal · 单词里的小故事,读书会轮到小乐介绍故事里的一个人物。这个故事讲的是一位罪犯。小乐说：“This story is about a criminal.”朋友听懂了，也想起自己遇到过的事。,,This story is about a __________.,criminal,这个故事讲的是一位罪犯。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 criminal 说一句自己的话。
crop,PET,2,庄稼；作物,n.,日常沟通,We talked about the crop today.,我们今天谈到了庄稼。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,krɒp,常用义教学修订；原词典见 ECDICT-LICENSE.txt,offline-materials,crop,discussion,crop · 单词里的小故事,小乐和朋友聊起今天的一件事。我们今天谈到了庄稼。小乐说：“We talked about the crop today.”朋友听懂了，也想起自己遇到过的事。,,We talked about the __________ today.,crop,我们今天谈到了庄稼。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 crop 说一句自己的话。
cross,PET,1,穿过；十字形,n; v.,日常沟通,We talked about the cross today.,我们今天谈到了穿过。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,krɒs,常用义教学修订；原词典见 ECDICT-LICENSE.txt,offline-materials,cross,discussion,cross · 单词里的小故事,小乐和朋友聊起今天的一件事。我们今天谈到了穿过。小乐说：“We talked about the cross today.”朋友听懂了，也想起自己遇到过的事。,,We talked about the __________ today.,cross,我们今天谈到了穿过。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 cross 说一句自己的话。
cross out,PET,2,划掉,phr. v.,日常沟通,Cross out the wrong answer.,划掉错误答案。,[],结合例句和场景整体记忆。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,,原创课堂释义与例句,offline-materials,cross out,authored,cross out · 单词里的小故事,小乐和朋友交换今天的小发现。划掉错误答案。小乐说：“Cross out the wrong answer.”朋友听懂了，也想起自己遇到过的事。,,__________ the wrong answer.,Cross out,划掉错误答案。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 cross out 说一句自己的话。
crossing,PET,2,人行横道；交叉口,n.,日常沟通,Use the crossing to cross the road.,从人行横道过马路。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,'krɒsiŋ,常用义教学修订；原词典见 ECDICT-LICENSE.txt,offline-materials,crossing,authored,crossing · 单词里的小故事,小乐和朋友交换今天的小发现。从人行横道过马路。小乐说：“Use the crossing to cross the road.”朋友听懂了，也想起自己遇到过的事。,,Use the __________ to cross the road.,crossing,从人行横道过马路。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 crossing 说一句自己的话。
crossroads,PET,3,十字路口；交叉路口；聚会的中心地点,n.,日常沟通,We talked about the crossroads today.,我们今天谈到了十字路口。,"[{""text"": ""cross"", ""kind"": ""compound"", ""meaning"": ""交叉""}, {""text"": ""roads"", ""kind"": ""compound"", ""meaning"": ""道路""}]",两个已有成分组合成一个词。结合它们的意思理解整体词义，但不要把这种现代拆分当作完整的历史词源。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,,https://github.com/skywind3000/ECDICT,offline-materials,crossroads,discussion,crossroads · 单词里的小故事,小乐和朋友聊起今天的一件事。我们今天谈到了十字路口。小乐说：“We talked about the crossroads today.”朋友听懂了，也想起自己遇到过的事。,,We talked about the __________ today.,crossroads,我们今天谈到了十字路口。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 crossroads 说一句自己的话。
crowd,PET,1,群众；一伙人,n.,日常沟通,We talked about the crowd today.,我们今天谈到了群众。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,kraud,https://github.com/skywind3000/ECDICT,offline-materials,crowd,discussion,crowd · 单词里的小故事,小乐和朋友聊起今天的一件事。我们今天谈到了群众。小乐说：“We talked about the crowd today.”朋友听懂了，也想起自己遇到过的事。,,We talked about the __________ today.,crowd,我们今天谈到了群众。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 crowd 说一句自己的话。
crowded,PET,2,拥挤的；塞满的,adj.,日常沟通,The bus is crowded.,公交车很拥挤。,"[{""text"": ""crowded"", ""kind"": ""root"", ""meaning"": ""拥挤的""}]",这个词本身可以作为词基，与相关派生词联系起来理解。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,'kraudid,https://github.com/skywind3000/ECDICT,offline-materials,crowded,authored,crowded · 单词里的小故事,小乐和朋友交换今天的小发现。公交车很拥挤。小乐说：“The bus is crowded.”朋友听懂了，也想起自己遇到过的事。,,The bus is __________.,crowded,公交车很拥挤。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 crowded 说一句自己的话。
cruel,PET,2,残酷的；令人极痛苦的,adj.,日常沟通,The person in the story is cruel.,故事里的那个人是残酷的。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,'kru:әl,https://github.com/skywind3000/ECDICT,offline-materials,cruel,person-quality,cruel · 单词里的小故事,同学们在给故事人物选词卡，小乐找到了合适的一张。故事里的那个人是残酷的。小乐说：“The person in the story is cruel.”朋友听懂了，也想起自己遇到过的事。,,The person in the story is __________.,cruel,故事里的那个人是残酷的。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 cruel 说一句自己的话。
cruise,PET,2,巡航；巡弋；漫游,n.,日常沟通,I want to learn more about cruise.,我想多了解一些巡航。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,kru:z,https://github.com/skywind3000/ECDICT,offline-materials,cruise,activity,cruise · 单词里的小故事,班级要举办兴趣日，小乐选了自己想了解的活动。我想多了解一些巡航。小乐说：“I want to learn more about cruise.”朋友听懂了，也想起自己遇到过的事。,,I want to learn more about __________.,cruise,我想多了解一些巡航。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 cruise 说一句自己的话。
cry,PET,1,叫声；哭声；大叫,n; v.,日常沟通,The baby may cry.,宝宝可能会哭。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,krai,https://github.com/skywind3000/ECDICT,offline-materials,cry,authored,cry · 单词里的小故事,小乐和朋友交换今天的小发现。宝宝可能会哭。小乐说：“The baby may cry.”朋友听懂了，也想起自己遇到过的事。,,The baby may __________.,cry,宝宝可能会哭。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 cry 说一句自己的话。
cucumber,PET,3,黄瓜,n.,日常沟通,This cucumber tastes good.,这份黄瓜味道很好。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,'kju:kәmbә,https://github.com/skywind3000/ECDICT,offline-materials,cucumber,food,cucumber · 单词里的小故事,小乐第一次给家人当小帮手，端出一份食物。这份黄瓜味道很好。小乐说：“This cucumber tastes good.”朋友听懂了，也想起自己遇到过的事。,,This __________ tastes good.,cucumber,这份黄瓜味道很好。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 cucumber 说一句自己的话。
cultural,PET,1,文化的；教养的；修养的,adj.,日常沟通,Food is part of our cultural life.,食物是我们文化生活的一部分。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,'kʌltʃәrәl,https://github.com/skywind3000/ECDICT,offline-materials,cultural,authored,cultural · 单词里的小故事,小乐和朋友交换今天的小发现。食物是我们文化生活的一部分。小乐说：“Food is part of our cultural life.”朋友听懂了，也想起自己遇到过的事。,,Food is part of our __________ life.,cultural,食物是我们文化生活的一部分。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 cultural 说一句自己的话。
