word,level,difficulty,meaning_zh,pos,topic,example,example_zh,parts_json,note,is_basic,accepted,source,phonetic,definition_source,content_status,display_word,example_kind,story_title,story_zh,teacher_prompt,cloze,cloze_answer,cloze_zh,cloze_type,materials_version,example_source,examples_json,student_prompt
arrange,PET,1,安排；排列；达成协议,v.,日常沟通,We will arrange a time to meet.,我们会安排一个见面时间。,"[{""text"": ""arrange"", ""kind"": ""root"", ""meaning"": ""安排""}]",这个词本身可以作为词基，与相关派生词联系起来理解。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,ә'reindʒ,https://github.com/skywind3000/ECDICT,offline-materials,arrange,authored,arrange · 单词里的小故事,小乐和朋友交换今天的小发现。我们会安排一个见面时间。小乐说：“We will arrange a time to meet.”朋友听懂了，也想起自己遇到过的事。,,We will __________ a time to meet.,arrange,我们会安排一个见面时间。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 arrange 说一句自己的话。
arrangement,PET,1,安排,n.,日常沟通,Our travel arrangement is simple.,我们的旅行安排很简单。,"[{""text"": ""arrange"", ""kind"": ""root"", ""meaning"": ""安排""}, {""text"": ""-ment"", ""kind"": ""suffix"", ""meaning"": ""行为、结果或状态（构成名词）"", ""story"": ""-ment 经由法语进入英语，更早来自拉丁语 -mentum。它常给动作、结果或状态取名字。想象一个动作发生了，我们还想谈论这件事本身，这时就可能遇见它。"", ""source"": ""https://www.merriam-webster.com/dictionary/-ment""}]",先理解词基，再看词缀如何改变含义或词性。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,ә'reindʒmәnt,原创课堂释义与例句,offline-materials,arrangement,authored,arrangement · 单词里的小故事,小乐和朋友交换今天的小发现。我们的旅行安排很简单。小乐说：“Our travel arrangement is simple.”朋友听懂了，也想起自己遇到过的事。,,Our travel __________ is simple.,arrangement,我们的旅行安排很简单。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 arrangement 说一句自己的话。
arrest,PET,2,拘捕；抑制；吸引,v.,日常沟通,The police arrest the thief.,警察逮捕了小偷。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,ә'rest,https://github.com/skywind3000/ECDICT,offline-materials,arrest,authored,arrest · 单词里的小故事,小乐和朋友交换今天的小发现。警察逮捕了小偷。小乐说：“The police arrest the thief.”朋友听懂了，也想起自己遇到过的事。,,The police __________ the thief.,arrest,警察逮捕了小偷。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 arrest 说一句自己的话。
arrival,PET,2,到达；抵达；到达者,n.,日常沟通,We talked about the arrival today.,我们今天谈到了到达。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,ә'raivl,https://github.com/skywind3000/ECDICT,offline-materials,arrival,discussion,arrival · 单词里的小故事,小乐和朋友聊起今天的一件事。我们今天谈到了到达。小乐说：“We talked about the arrival today.”朋友听懂了，也想起自己遇到过的事。,,We talked about the __________ today.,arrival,我们今天谈到了到达。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 arrival 说一句自己的话。
ashamed,PET,2,惭愧的；羞耻的,adj.,日常沟通,I feel ashamed today.,我今天感到惭愧的。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,ә'ʃeimd,https://github.com/skywind3000/ECDICT,offline-materials,ashamed,feeling,ashamed · 单词里的小故事,老师请大家用一个词说说今天的感受，小乐先举了手。我今天感到惭愧的。小乐说：“I feel ashamed today.”朋友听懂了，也想起自己遇到过的事。,,I feel __________ today.,ashamed,我今天感到惭愧的。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 ashamed 说一句自己的话。
asleep,PET,2,睡着的；长眠的；麻木的,adj.,日常沟通,The baby is asleep.,宝宝睡着了。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,ә'sli:p,https://github.com/skywind3000/ECDICT,offline-materials,asleep,authored,asleep · 单词里的小故事,小乐和朋友交换今天的小发现。宝宝睡着了。小乐说：“The baby is asleep.”朋友听懂了，也想起自己遇到过的事。,,The baby is __________.,asleep,宝宝睡着了。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 asleep 说一句自己的话。
aspirin,PET,3,阿斯匹林,n.,日常沟通,We talked about the aspirin today.,我们今天谈到了阿斯匹林。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,'æspәrin,https://github.com/skywind3000/ECDICT,offline-materials,aspirin,discussion,aspirin · 单词里的小故事,小乐和朋友聊起今天的一件事。我们今天谈到了阿斯匹林。小乐说：“We talked about the aspirin today.”朋友听懂了，也想起自己遇到过的事。,,We talked about the __________ today.,aspirin,我们今天谈到了阿斯匹林。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 aspirin 说一句自己的话。
assist,PET,2,帮助；促进,v.,日常沟通,Can you assist me with this box?,你能帮我搬这个箱子吗？,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,ә'sist,https://github.com/skywind3000/ECDICT,offline-materials,assist,authored,assist · 单词里的小故事,小乐和朋友交换今天的小发现。你能帮我搬这个箱子吗？小乐说：“Can you assist me with this box?”朋友听懂了，也想起自己遇到过的事。,,Can you __________ me with this box?,assist,你能帮我搬这个箱子吗？,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 assist 说一句自己的话。
at first,PET,3,起先,prep phr.,日常沟通,"At first, I did not understand.",起初，我不明白。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,,https://github.com/skywind3000/ECDICT,offline-materials,at first,authored,at first · 单词里的小故事,"小乐和朋友交换今天的小发现。起初，我不明白。小乐说：“At first, I did not understand.”朋友听懂了，也想起自己遇到过的事。",,"__________, I did not understand.",At first,起初，我不明白。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 at first 说一句自己的话。
at last,PET,3,终于,prep phr.,日常沟通,"At last, we found the key.",我们终于找到了钥匙。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,,https://github.com/skywind3000/ECDICT,offline-materials,at last,authored,at last · 单词里的小故事,"小乐和朋友交换今天的小发现。我们终于找到了钥匙。小乐说：“At last, we found the key.”朋友听懂了，也想起自己遇到过的事。",,"__________, we found the key.",At last,我们终于找到了钥匙。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 at last 说一句自己的话。
at least,PET,3,至少,prep phr.,日常沟通,Please read at least one page.,请至少读一页。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,,https://github.com/skywind3000/ECDICT,offline-materials,at least,authored,at least · 单词里的小故事,小乐和朋友交换今天的小发现。请至少读一页。小乐说：“Please read at least one page.”朋友听懂了，也想起自己遇到过的事。,,Please read __________ one page.,at least,请至少读一页。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 at least 说一句自己的话。
at once,PET,3,立刻,prep phr.,日常沟通,Please come at once.,请马上来。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,,https://github.com/skywind3000/ECDICT,offline-materials,at once,authored,at once · 单词里的小故事,小乐和朋友交换今天的小发现。请马上来。小乐说：“Please come at once.”朋友听懂了，也想起自己遇到过的事。,,Please come __________.,at once,请马上来。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 at once 说一句自己的话。
at present,PET,3,现在；目前,prep phr.,日常沟通,I am busy at present.,我目前很忙。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,,https://github.com/skywind3000/ECDICT,offline-materials,at present,authored,at present · 单词里的小故事,小乐和朋友交换今天的小发现。我目前很忙。小乐说：“I am busy at present.”朋友听懂了，也想起自己遇到过的事。,,I am busy __________.,at present,我目前很忙。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 at present 说一句自己的话。
at the same time,PET,3,同时；但是,prep phr.,日常沟通,We both spoke at the same time.,我们俩同时说了话。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,,https://github.com/skywind3000/ECDICT,offline-materials,at the same time,authored,at the same time · 单词里的小故事,小乐和朋友交换今天的小发现。我们俩同时说了话。小乐说：“We both spoke at the same time.”朋友听懂了，也想起自己遇到过的事。,,We both spoke __________.,at the same time,我们俩同时说了话。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 at the same time 说一句自己的话。
athlete,PET,2,运动员；运动选手,n.,日常沟通,This story is about an athlete.,这个故事讲的是一位运动员。,[],结合常用释义整体记忆。先听老师读，再用自己的生活场景解释。,0,,https://www.cambridgeenglish.org/images/506887-b1-preliminary-vocabulary-list.pdf,'æθli:t,https://github.com/skywind3000/ECDICT,offline-materials,athlete,person,athlete · 单词里的小故事,读书会轮到小乐介绍故事里的一个人物。这个故事讲的是一位运动员。小乐说：“This story is about an athlete.”朋友听懂了，也想起自己遇到过的事。,,This story is about an __________.,athlete,这个故事讲的是一位运动员。,context,2026-09-v2,本地预制课堂素材；原创短句与场景模板,[],想象你也在这个场景里。用 athlete 说一句自己的话。
